,symbol,ensembl_gene_id,external_gene_name,DMSO.168vDMSO.24_logFC,DMSO.168vDMSO.6_logFC,DMSO.168vDMSO.72_logFC,DMSO.24vDMSO.6_logFC,DMSO.72vDMSO.24_logFC,DMSO.72vDMSO.6_logFC,Erl1.24vDMSO.24_logFC,Erl10.24vDMSO.24_logFC,Erl3.168vDMSO.168_logFC,Erl3.24vDMSO.24_logFC,Erl3.6vDMSO.6_logFC,Erl3.72vDMSO.72_logFC,Lap1.24vDMSO.24_logFC,Lap10.24vDMSO.24_logFC,Lap3.168vDMSO.168_logFC,Lap3.24vDMSO.24_logFC,Lap3.6vDMSO.6_logFC,Lap3.72vDMSO.72_logFC,Sora1.24vDMSO.24_logFC,Sora10.24vDMSO.24_logFC,Sora3.168vDMSO.168_logFC,Sora3.24vDMSO.24_logFC,Sora3.6vDMSO.6_logFC,Sora3.72vDMSO.72_logFC,Sun1.24vDMSO.24_logFC,Sun10.24vDMSO.24_logFC,Sun3.168vDMSO.168_logFC,Sun3.24vDMSO.24_logFC,Sun3.6vDMSO.6_logFC,Sun3.72vDMSO.72_logFC
5025,10316,ENSG00000164897,TMUB1,0.0881632363385125,-0.0870425018776588,0.0621428429511001,-0.175205738216171,0.0260203933874124,-0.149185344828759,0.0835556146067808,0.199820749049667,0.0470167212799855,0.3361228221903221,-0.059763313410503,0.00895155865320417,0.137915479953224,0.21154582394826396,-0.0162826876667224,0.0406714446449416,-0.11949049149944801,0.0576406238439479,0.0335178930419216,0.539117853061341,0.7381919842994399,-0.135487810390845,0.0429195745960862,0.0130138930938271,0.00548219062534594,0.0385962554954214,0.0070930547641026905,0.17121181358013499,0.0444734738758797,0.0136502843743365
5027,11941,ENSG00000164889,SLC4A2,0.0276649510120873,-0.166641928731553,-0.0670396504360343,-0.19430687974364003,0.0947046014481216,-0.0996022782955187,0.046164178444969,0.16608813168526598,0.0310574431599314,0.15749455454500902,0.0273465607575681,0.0139204218030357,0.050887998263638004,0.23739827067854397,-0.0990642091075686,0.0212469747792346,0.00295177949369858,-0.041728699415261,-0.0165197750463451,0.0333861200239365,-0.541921258530592,-0.19402586438940903,0.0802120221561073,-0.18510757625664398,-0.0688579947751457,0.0291541939351374,-0.256335056867114,0.0671674405894579,0.0247901707789692,-0.22470933256358802
5028,4032,ENSG00000164885,CDK5,0.24421951070776998,0.370671858724486,0.0837664491921226,0.12645234801671698,0.160453061515647,0.286905409532364,0.08922235773041999,0.269553256474709,-0.0950508243523336,0.15233473899150102,0.163288734316418,-0.1436056552301,0.229982764527896,0.24506409422114397,-0.134739276038123,0.22132773441576298,0.0854167222317674,-0.10559201943580498,0.233512551634113,0.0142816081680292,-0.3394129261895689,0.0485096755405382,0.277122584726791,-0.0642935630032089,0.0225467245955804,-0.3623988809092589,-0.6798663112028821,0.125738893721381,0.211782062910707,-0.41969709197822297
5031,12407,ENSG00000164867,NOS3,0.0386314428325533,0.0820331712082166,-0.0683708822783491,0.0434017283756633,0.10700232511090199,0.150404053486566,0.301231280711105,0.123173071252506,-0.41936141212445094,0.313242330812547,-0.102872946944019,-0.5314933582421589,0.251186593031666,0.474327909049098,-0.19232122089604,0.157332240977367,0.116356092106752,-0.8872232394188809,-0.32316312418765303,0.7182176417733471,1.1426742067496898,0.46335872143559503,0.539005459423185,0.8513620039291209,-0.110104455667477,-1.1494314940260901,-1.78297236861989,-0.7472969405142009,0.29752344836756,-1.00726029104824
5033,1206,ENSG00000164849,GPR146,-0.9446443171111341,-0.9240112547997579,-0.7970810735417829,0.0206330623113757,-0.147563243569351,-0.126930181257975,0.308323969278957,0.134725082433645,0.266385369391282,0.40030396520361,-0.176833014614753,0.0480482200987792,-0.242790636446549,-0.581021128019751,0.316159252785708,-0.24553540527394802,-0.0202918835165116,-0.4354784000217679,-0.117737747924514,-1.0818051654677099,-0.613679309807518,-1.25263267156224,-0.506419714841055,-1.2209596275701002,-0.0288892749595237,-0.178360412441382,1.20049815125103,0.294154352638433,-0.123614216412763,0.329827498320661
5035,9463,ENSG00000164830,OXR1,0.0592360945281311,0.054216905744696994,-0.0592331014422327,-0.00501918878343409,0.11846919597036398,0.11345000718692999,0.06373899210558401,0.0369215019154848,0.129141335570544,-0.00899281420483539,0.106660318435319,0.0047451179910881795,0.11822862025322199,-0.160681080330723,0.0879313931165233,0.007875837977739079,0.0854945019615373,-0.0230313143567173,-0.0132943086825536,-0.0941563612885017,0.16677134145731698,0.02808408255647,-0.139130207917321,-0.120430171881616,0.124112258674815,-0.132763286231199,0.0702140780824148,-0.0173307752675651,0.0100908838321809,0.102288661245753
5036,8005,ENSG00000164828,SUN1,-0.0600005965849733,-0.0962142327581677,-0.0701679552573905,-0.0362136361731944,0.0101673586724171,-0.0260462775007773,-0.0361521497559999,-0.0795007193295659,0.0264228124663919,-0.0596175267419209,-0.0541547836317897,0.0250256819955341,-0.12537984644626302,-0.426988828732567,-0.167793191690235,-0.24618711092764198,-0.15522280500565,-0.12272099858241602,0.0211080212253398,-0.367919236105569,-0.654280209637338,-0.25438736905343107,-0.22596430149768804,-0.27829924858294897,-0.0234485864951633,-0.15427106162305598,0.0686975794490406,0.0549680599227065,-0.148985023063367,0.0449762540817033
5039,1748,ENSG00000164815,ORC5,0.34312950938822095,-0.0346798646341609,0.18116449850529398,-0.37780937402238207,0.161965010882927,-0.215844363139455,0.12062215559680199,0.0871994388357048,-0.0926678739262522,0.13942351836272399,-0.0769210178333447,-0.19992568911171105,0.0725579341831349,0.28380122184536305,-0.235023057712983,0.10188503615255899,0.19262352321427498,-0.16202453310661802,0.17018969616709304,0.568349674572213,0.168760562714904,0.312451242469233,0.1031619424971,-0.051177829002813,0.146604527457105,0.39095972545354607,-0.0291288222153234,0.18621347554074696,-0.102974616253825,0.0497713955745622
5042,16,ENSG00000164761,TNFRSF11B,2.2472203071197003,2.1043874608821,1.6451668615498998,-0.14283284623759804,0.602053445569802,0.459220599332204,0.0603647140662536,-0.0637035924494438,-1.73578840034478,-0.10096193968558699,-0.7252904088839829,-1.3485400018111202,0.0108361369608959,1.03586353365992,-1.18265977302519,0.594174858704151,-0.5525659191141171,-0.10516277600868,0.0354201899828887,-2.7922684948688103,-5.996483232258719,-1.23727249924179,-0.931511057664163,-2.70163009427585,-1.1563565029759801,-1.62576074501751,-3.9162345256398905,-1.3796790123378102,-2.01784853271828,-1.9134889389243002
5043,8170,ENSG00000164758,MED30,0.17071005628752403,0.261101574829301,-0.066657218114025,0.0903915185417768,0.23736727440154898,0.327758792943326,0.0547430583569673,0.0724515336167929,0.281173743707046,-0.18545895800013001,0.20355342654945102,-0.32614291313624105,-0.270621359310861,-0.0409041776395516,0.12427698923064802,0.0405858399325646,0.157300975615734,-0.23179943194415398,0.229921807716371,0.126998745351259,0.0554981001981182,0.199700553115788,0.128582694712488,-0.12446766562516899,0.203792861419474,0.239255203703322,0.656880117089768,0.339886124179051,0.37072001118938597,0.0479885056998043
5045,6320,ENSG00000164751,PEX2,0.12231973720240598,-0.0175361714781721,0.0582563559243795,-0.139855908680578,0.0640633812780267,-0.0757925274025516,0.20230499216594897,0.10925483953521802,0.0671659572979091,0.13658084346541802,-0.0537080915664022,0.007166629057908001,0.23435318242644101,0.145555990968164,0.0869758836891041,0.115787797195182,0.0533664184756708,0.0638834196111632,0.0255152251959558,-0.22539824881344397,-0.38456071873415704,0.15801292829531602,-0.16851459892217402,0.0983391123480851,0.0519445505157107,-0.3498972334703211,-0.08355820279200099,-0.032553093172484,-0.0778837207375787,0.0579024240075709
5047,1525,ENSG00000164741,DLC1,0.30577536223660806,0.415496525362679,0.125053387076592,0.109721163126071,0.180721975160016,0.290443138286088,0.34852006950583697,0.27540486094760197,0.312903958956565,0.34103523811084396,0.4093411700114579,0.274109763809012,0.34004813845629805,-0.3641723988199779,0.26143633786327697,0.104567619755312,0.463346849913344,0.12225627073226199,-0.41540080589562295,-1.9303509001193702,-2.20919419342921,-0.817013139414414,-0.382049439453215,-0.955121653865543,0.34300521006733,-0.0755689016241867,0.6669823253824421,0.257055165997288,0.441737967823443,0.37778395235319895
5048,10298,ENSG00000164733,CTSB,0.0557371000182369,-0.0829103207443796,0.0286952874674383,-0.138647420762616,0.0270418125507986,-0.111605608211818,0.0313162001345548,0.0501843647368993,-0.188406154647007,0.0848309261683723,0.0113386298416016,-0.27205152492878,0.0579697460077044,0.21331340605058802,-0.223490430280469,0.006161098650971811,-0.0196504983832074,-0.160099814459215,0.197573882702951,-0.132296051745952,0.0735646037464237,0.0818978739759676,-0.014248995197989998,-0.0347561051203979,-0.115245430736841,-0.23077632880108398,-0.656702693726276,-0.18426946900014898,-0.0327966973402781,-0.539817489557943
5049,610,ENSG00000164715,LMTK2,0.31523591360281605,0.23659512528860602,0.0874226736060218,-0.0786407883142098,0.22781323999679398,0.149172451682584,0.18722153662494298,0.159765464992551,0.12962576295636802,0.159167276787644,0.0230435463912701,-0.0873750820562363,0.0886591542041738,0.23574479227599102,0.13311211824289898,0.19035283891808896,-0.0341273629830487,-0.118368088219095,0.17622718977510102,0.318554249306836,0.163126395066579,0.12636543422142302,0.00726740009331631,-0.125227617726301,0.18020901197280303,0.494430087442914,0.305022731842227,0.20337826823079,-0.0391063816422817,0.0716757647530694
5052,9426,ENSG00000164695,CHMP4C,0.096319022529577,-0.0317806015025883,-0.206136599877908,-0.128099624032165,0.30245562240748497,0.17435599837532004,0.0606627560273272,0.138510568653782,0.0901922712293397,0.15179159705676698,-0.127618933036716,-0.341506268572666,0.147808589794164,-0.0341998017705547,0.093459813242375,0.0155632080742584,-0.10572941416839199,-0.36841374898393103,0.156120687102281,0.654084974749544,0.685484740765246,0.24133462710391498,-0.0527623307315617,0.0195889489539869,-0.0199081940393322,0.49497666796580203,-0.0808021437885072,0.103762582948068,-0.0458907315314568,-0.301277962479527
5053,7763,ENSG00000164692,COL1A2,-0.20282747809552598,-0.293496062645211,-0.147767033844805,-0.0906685845496847,-0.05506044425072099,-0.145729028800406,-0.10221808976041699,-0.185633503825155,-1.83379586268536,-0.080448281089865,-0.029802972461211,-0.654134483975218,-0.11667255028271699,-0.3728719155961429,-1.67867479781867,-0.17097281949178603,0.0685431211613699,-0.6695861015141,-0.199892461560998,-0.0818433396528289,-1.5151441367446898,-0.36157415522763103,-0.0990906977452101,-1.0077367442151501,-0.453528888850428,-0.9083969495267421,-3.4583777306394903,-0.6263355359468951,-0.149844318295823,-1.71530280915427
5056,12015,ENSG00000164683,HEY1,-0.0345002443239413,0.0523961231927776,-0.00581530806339098,0.0868963675167189,-0.0286849362605503,0.0582114312561686,0.17346739542522502,-0.5029848546947899,-0.1354942386489,-0.0548252730793685,0.0461823194060574,-0.0922370496749139,0.0197096712300655,0.063751200215633,-0.20011948638245497,-0.23279441324031,-0.11647700606118301,-0.401344227237461,-0.0632707293715513,0.105111321224381,0.3884567878525221,-0.0302815468153402,-0.247886916077317,-0.437716678885083,-0.140922338144757,-0.581242923042878,-0.914703814588418,-0.37954802039160707,0.0587959155681137,-0.700772198964545
5057,6548,ENSG00000164674,SYTL3,-0.185256577484928,-0.110421290148243,-0.0597738183532783,0.0748352873366851,-0.12548275913165,-0.0506474717949651,0.49022153876737795,0.6129014514376129,0.526606971959604,0.519291563413313,-0.0211500645194916,0.561181665193582,0.591119674368005,0.11443057823136,0.626317152706921,0.503804480402564,0.0602898668201338,0.379233737185161,-0.24707991311126803,0.22403666495053304,0.00392383736308058,-0.43006177281329294,0.0947487618457152,0.17600934156827497,0.43271534764295005,0.0865796813287289,0.5577742247755411,0.38093700930358393,0.0502256191877204,0.42820423486697295
5058,6816,ENSG00000164663,USP49,-0.244393160741302,-0.23043988622831799,0.21627023398864803,0.0139532745129849,-0.46066339472995,-0.446710120216966,-0.17271588691286802,-0.25187523217312,-0.0939900036036283,-0.31639079775699797,-0.17297832915603303,0.410657366145065,-0.267371450446967,0.00472746510270364,-0.20139351556980603,-0.47486088435788,0.0772069293553583,-0.007231761644443841,-0.729229727104621,0.610048841576862,0.876311673170609,-0.155727547227066,0.17049851062966,0.126679126128644,-0.3868882122832771,-0.14109183654567498,-0.0493330278423512,-0.0389166259106539,0.635023116005254,0.19764048418110003
5065,11753,ENSG00000164620,RELL2,-0.0914004076599237,-0.0797095186699021,-0.409105603087906,0.0116908889900217,0.317705195427982,0.32939608441800394,-0.182479851911036,-0.196810317748495,0.0404692138675748,-0.419914452370216,0.161776464691381,-0.35444203672802294,-0.0508483906338377,-0.344069061816639,-0.577889088553671,-0.496785860252128,-0.0507311438118302,-0.496353724463259,-0.266200756902526,1.08949984095749,1.28107451007055,0.0524482175782734,0.026271839946557005,-0.17088655800651503,-0.32054616753842796,-0.239629041653907,-0.578088424970964,-0.30093856939645697,0.367606809422204,-0.518211612619336
5068,8909,ENSG00000164610,RP9,0.0883848126545807,-0.104419904571316,-0.0798762500665934,-0.192804717225896,0.16826106272117403,-0.0245436545047221,-0.177604593654739,0.0301220012438128,-0.0259836544515635,-0.0677202868658007,-0.0991477783165978,-0.16845877217605598,-0.177691316284162,-0.285576865556599,-0.0111123724058224,-0.344341893370692,-0.0495763278091062,-0.196600397854204,0.0928103830915912,0.7579159032716809,0.7259047669758771,-0.0124736203922783,-0.10226910708418199,-0.0401024962812986,-0.0740902309868514,0.08631039945895098,-0.109898013739128,0.0339863246921393,0.0221779006230949,-0.196924675210496
5069,1725,ENSG00000164609,SLU7,0.254655983998044,0.21273568179248803,0.20394793714277104,-0.0419203022055562,0.0507080468552738,0.0087877446497176,0.22810905925951197,0.170141556818879,0.106251452789193,0.275246423649355,0.0446330256742377,0.0756344054610737,0.25410084730530297,0.18840546261877897,0.140652071640703,0.147385792934462,0.0263313465078533,0.17123936591476802,0.0497902120315134,-0.0013401928190160401,0.0984243782795935,-0.13248100780439,-0.296688408790542,-0.124879217937481,0.24522011814956,0.6580026385912919,0.20179868607244,0.300986451614438,0.248837370515517,0.18867367902569
5070,2351,ENSG00000164604,GPR85,-0.441810668642829,-0.165866632041202,-0.291644204929633,0.27594403660162603,-0.150166463713195,0.125777572888431,-0.19355145502852802,-0.0994545022416006,-0.0730462730222391,-0.0663886083956045,-0.245253784836629,-0.030935323151887004,-0.13311614271358402,-0.23038252368962198,0.237509134066347,-0.00398297985424998,-0.19528069708532397,0.209372387247015,-0.129729382214533,0.25892388089282503,-1.3502664711334198,-0.27183271701984496,-0.337194449021098,-0.10090310006092598,-0.506022455815722,-1.79333672331132,-0.40592005658475605,-0.657875049171905,-0.12105955268833,-0.362652387160182
5074,9556,ENSG00000164588,HCN1,0.12482153653709699,0.26212757660827996,0.129588738178838,0.13730604007118302,-0.00476720164174104,0.132538838429442,0.586107136850707,0.5805987372196549,0.544143475348659,0.708395576790316,0.0982719323939218,0.271818184334353,0.6821574355969411,0.852492774202922,0.613406142343333,0.6444414538486091,0.13360588167111698,0.6440364102142939,-0.277160961335487,-0.390039619331875,-1.58040840638401,0.359928844690767,-0.0490403932174029,-0.330017656700263,0.5886479442102039,0.27837401107309195,0.8896861008004642,0.35095753957177,-0.49893668159339205,0.525807005756426
5077,3281,ENSG00000164574,GALNT10,-0.280018016024862,-0.48875503231549705,-0.554278375087258,-0.208737016290635,0.27426035906239604,0.0655233427717609,0.19026433485353303,0.102346627059373,0.0102695272640103,0.169495999705493,0.0740727881586494,-0.18012943099084303,0.140939805668555,-0.204239410749849,-0.22396296317359696,-0.0386201966839314,0.0456416189481563,-0.411718918870579,-0.059711535501619,-0.148786912056107,0.193145108611673,-0.122736051277477,-0.0358044855857967,-0.7867293779224509,0.113323395035475,-0.0568605378591294,0.315846952564851,0.20693599685661399,0.160427518428804,-0.20250358942442898
5078,12635,ENSG00000164548,TRA2A,0.01138880850746,0.0930040495595139,0.213787687265215,0.0816152410520539,-0.202398878757755,-0.120783637705701,-0.0741612164238753,-0.18572218612967104,-0.142415348832142,0.0233731976442843,0.0139698537949138,0.119863771058346,-0.0340027781684131,0.135689886703912,0.0276574885741969,0.00908668406668959,0.000577295679613336,0.0615996005202456,-0.306648376440614,0.0953706041644559,-0.0686051709001771,-0.16741850624139498,-0.0980226054124227,-0.216501874154572,-0.0288819025581098,0.321257381799009,0.008122376191352221,0.10763232450447198,0.167895779687543,0.0588334440141031
5081,9733,ENSG00000164535,DAGLB,0.0775736441354662,-0.12148727971563301,0.0955783048905234,-0.19906092385109903,-0.0180046607550572,-0.21706558460615602,0.0926937532049828,-0.0844938760261636,-0.326700210080542,0.0768239679308587,0.105892025242328,-0.0711573112028225,0.0300689501585924,0.26368117876034,-0.30761959412807,-0.0438071667210184,0.153075365281694,-0.00596066504535373,-0.0511611738172103,0.469137351696658,0.36373919672293603,-0.0612323892745436,0.0482164367175887,0.00922470877683651,0.000433609536020802,0.439307760675242,-0.264644731527121,0.20093425448228602,0.367547228575451,-0.06593869336058701
5083,5637,ENSG00000164506,STXBP5,0.217599638336621,0.0885162570208164,0.29584180467613697,-0.129083381315804,-0.0782421663395162,-0.20732554765532002,-0.14454780101653603,0.0582636669311788,0.0838402267003957,-0.0740739905458105,0.006750945171372411,0.21216473040293202,-0.0712551323831599,-0.0448209376436624,0.0172884141690761,-0.000479897890903303,0.0356713237977902,0.13540874725431698,-0.282865360508892,0.22398045112042103,0.402026455077567,-0.18157434787308302,-0.128907809008726,0.0318177717331023,-0.16818049707310997,0.266642153743669,-0.237142723065537,0.0537946763017784,-0.0287917504807925,0.0943239155862318
5085,2937,ENSG00000164466,SFXN1,-0.19127357703269898,-0.235843254317894,-0.225567542738784,-0.0445696772851953,0.0342939657060855,-0.0102757115791098,-0.0604220471240403,-0.162389765545263,-0.34007023892324895,0.00500852415042416,0.00836603782080792,-0.217566953864107,-0.083587154433899,-0.17747190900350002,-0.331083461049759,-0.20320031779087,-0.0409696040397458,-0.23236204345640696,0.148456910311499,-0.16991515410213903,-0.206607222978186,0.0274605907566932,-0.181847033070032,-0.0929751375179772,-0.0404004944574544,-0.261579855409043,-0.31289391259382204,-0.219043046178906,-0.09816933820438101,-0.297272408065401
